session_id,org_id,account_id,user_id,session_start,session_end,duration_minutes
sess_acc_010_usr_acc_010_1_56,org_001,acc_010,usr_acc_010_1,2026-01-07T15:51:37.674729,2026-01-07T16:08:37.674729,17
sess_acc_010_usr_acc_010_1_53,org_001,acc_010,usr_acc_010_1,2026-01-10T11:08:37.674751,2026-01-10T11:58:37.674751,50
sess_acc_010_usr_acc_010_1_52,org_001,acc_010,usr_acc_010_1,2026-01-11T18:19:37.674770,2026-01-11T18:44:37.674770,25
sess_acc_010_usr_acc_010_1_50,org_001,acc_010,usr_acc_010_1,2026-01-13T10:55:37.674790,2026-01-13T11:51:37.674790,56
sess_acc_010_usr_acc_010_1_49,org_001,acc_010,usr_acc_010_1,2026-01-14T18:00:37.674803,2026-01-14T19:25:37.674803,85
sess_acc_010_usr_acc_010_1_47,org_001,acc_010,usr_acc_010_1,2026-01-16T08:18:37.674814,2026-01-16T09:17:37.674814,59
sess_acc_010_usr_acc_010_1_46,org_001,acc_010,usr_acc_010_1,2026-01-17T11:50:37.674830,2026-01-17T12:05:37.674830,15
sess_acc_010_usr_acc_010_1_42,org_001,acc_010,usr_acc_010_1,2026-01-21T13:29:37.674849,2026-01-21T14:53:37.674849,84
sess_acc_010_usr_acc_010_1_41,org_001,acc_010,usr_acc_010_1,2026-01-22T18:35:37.674859,2026-01-22T18:48:37.674859,13
sess_acc_010_usr_acc_010_1_40,org_001,acc_010,usr_acc_010_1,2026-01-23T09:41:37.674872,2026-01-23T10:47:37.674872,66
sess_acc_010_usr_acc_010_1_39,org_001,acc_010,usr_acc_010_1,2026-01-24T12:32:37.674891,2026-01-24T13:31:37.674891,59
sess_acc_010_usr_acc_010_1_38,org_001,acc_010,usr_acc_010_1,2026-01-25T15:32:37.674905,2026-01-25T16:44:37.674905,72
sess_acc_010_usr_acc_010_1_35,org_001,acc_010,usr_acc_010_1,2026-01-28T12:28:37.674921,2026-01-28T13:52:37.674921,84
sess_acc_010_usr_acc_010_1_34,org_001,acc_010,usr_acc_010_1,2026-01-29T15:05:37.674937,2026-01-29T15:20:37.674937,15
sess_acc_010_usr_acc_010_1_33,org_001,acc_010,usr_acc_010_1,2026-01-30T09:44:37.674954,2026-01-30T10:07:37.674954,23
sess_acc_010_usr_acc_010_1_32,org_001,acc_010,usr_acc_010_1,2026-01-31T14:43:37.674973,2026-01-31T15:57:37.674973,74
sess_acc_010_usr_acc_010_1_31,org_001,acc_010,usr_acc_010_1,2026-02-01T18:01:37.674985,2026-02-01T18:43:37.674985,42
sess_acc_010_usr_acc_010_2_60,org_001,acc_010,usr_acc_010_2,2026-01-03T10:28:37.675033,2026-01-03T11:06:37.675033,38
sess_acc_010_usr_acc_010_2_56,org_001,acc_010,usr_acc_010_2,2026-01-07T15:34:37.675053,2026-01-07T15:59:37.675053,25
sess_acc_010_usr_acc_010_2_51,org_001,acc_010,usr_acc_010_2,2026-01-12T16:32:37.675073,2026-01-12T17:19:37.675073,47
sess_acc_010_usr_acc_010_2_46,org_001,acc_010,usr_acc_010_2,2026-01-17T09:46:37.675094,2026-01-17T10:52:37.675094,66
sess_acc_010_usr_acc_010_2_44,org_001,acc_010,usr_acc_010_2,2026-01-19T08:25:37.675119,2026-01-19T09:49:37.675119,84
sess_acc_010_usr_acc_010_2_43,org_001,acc_010,usr_acc_010_2,2026-01-20T08:38:37.675132,2026-01-20T10:05:37.675132,87
sess_acc_010_usr_acc_010_2_42,org_001,acc_010,usr_acc_010_2,2026-01-21T12:12:37.675145,2026-01-21T12:19:37.675145,7
sess_acc_010_usr_acc_010_2_37,org_001,acc_010,usr_acc_010_2,2026-01-26T15:20:37.675173,2026-01-26T16:42:37.675173,82
sess_acc_010_usr_acc_010_2_36,org_001,acc_010,usr_acc_010_2,2026-01-27T10:45:37.675183,2026-01-27T11:44:37.675183,59
sess_acc_010_usr_acc_010_2_35,org_001,acc_010,usr_acc_010_2,2026-01-28T13:19:37.675199,2026-01-28T14:21:37.675199,62
sess_acc_010_usr_acc_010_2_33,org_001,acc_010,usr_acc_010_2,2026-01-30T14:51:37.675211,2026-01-30T15:52:37.675211,61
sess_acc_010_usr_acc_010_2_31,org_001,acc_010,usr_acc_010_2,2026-02-01T17:38:37.675227,2026-02-01T17:54:37.675227,16
sess_acc_010_usr_acc_010_2_30,org_001,acc_010,usr_acc_010_2,2026-02-02T16:21:37.675239,2026-02-02T16:34:37.675239,13
sess_acc_010_usr_acc_010_2_29,org_001,acc_010,usr_acc_010_2,2026-02-03T16:29:37.675257,2026-02-03T17:46:37.675257,77
sess_acc_010_usr_acc_010_2_6,org_001,acc_010,usr_acc_010_2,2026-02-26T13:37:37.675297,2026-02-26T14:43:37.675297,66
sess_acc_010_usr_acc_010_3_60,org_001,acc_010,usr_acc_010_3,2026-01-03T10:20:37.675321,2026-01-03T11:24:37.675321,64
sess_acc_010_usr_acc_010_3_59,org_001,acc_010,usr_acc_010_3,2026-01-04T13:26:37.675334,2026-01-04T14:52:37.675334,86
sess_acc_010_usr_acc_010_3_58,org_001,acc_010,usr_acc_010_3,2026-01-05T09:32:37.675348,2026-01-05T10:01:37.675348,29
sess_acc_010_usr_acc_010_3_56,org_001,acc_010,usr_acc_010_3,2026-01-07T13:52:37.675362,2026-01-07T14:35:37.675362,43
sess_acc_010_usr_acc_010_3_55,org_001,acc_010,usr_acc_010_3,2026-01-08T16:37:37.675377,2026-01-08T17:27:37.675377,50
sess_acc_010_usr_acc_010_3_54,org_001,acc_010,usr_acc_010_3,2026-01-09T13:49:37.675389,2026-01-09T14:56:37.675389,67
sess_acc_010_usr_acc_010_3_53,org_001,acc_010,usr_acc_010_3,2026-01-10T11:53:37.675406,2026-01-10T12:22:37.675406,29
sess_acc_010_usr_acc_010_3_52,org_001,acc_010,usr_acc_010_3,2026-01-11T09:07:37.675416,2026-01-11T09:28:37.675416,21
sess_acc_010_usr_acc_010_3_51,org_001,acc_010,usr_acc_010_3,2026-01-12T13:08:37.675427,2026-01-12T14:09:37.675427,61
sess_acc_010_usr_acc_010_3_50,org_001,acc_010,usr_acc_010_3,2026-01-13T09:14:37.675441,2026-01-13T09:35:37.675441,21
sess_acc_010_usr_acc_010_3_49,org_001,acc_010,usr_acc_010_3,2026-01-14T11:08:37.675454,2026-01-14T11:23:37.675454,15
sess_acc_010_usr_acc_010_3_46,org_001,acc_010,usr_acc_010_3,2026-01-17T09:02:37.675474,2026-01-17T10:31:37.675474,89
sess_acc_010_usr_acc_010_3_45,org_001,acc_010,usr_acc_010_3,2026-01-18T12:02:37.675484,2026-01-18T12:15:37.675484,13
sess_acc_010_usr_acc_010_3_42,org_001,acc_010,usr_acc_010_3,2026-01-21T11:11:37.675501,2026-01-21T12:41:37.675501,90
sess_acc_010_usr_acc_010_3_38,org_001,acc_010,usr_acc_010_3,2026-01-25T10:54:37.675520,2026-01-25T12:03:37.675520,69
sess_acc_010_usr_acc_010_3_37,org_001,acc_010,usr_acc_010_3,2026-01-26T17:48:37.675533,2026-01-26T17:54:37.675533,6
sess_acc_010_usr_acc_010_3_35,org_001,acc_010,usr_acc_010_3,2026-01-28T16:00:37.675547,2026-01-28T16:17:37.675547,17
sess_acc_010_usr_acc_010_3_34,org_001,acc_010,usr_acc_010_3,2026-01-29T17:11:37.675559,2026-01-29T18:12:37.675559,61
sess_acc_010_usr_acc_010_3_31,org_001,acc_010,usr_acc_010_3,2026-02-01T16:14:37.675572,2026-02-01T17:11:37.675572,57
sess_acc_010_usr_acc_010_3_30,org_001,acc_010,usr_acc_010_3,2026-02-02T09:33:37.675582,2026-02-02T09:55:37.675582,22
sess_acc_010_usr_acc_010_3_19,org_001,acc_010,usr_acc_010_3,2026-02-13T09:57:37.675611,2026-02-13T11:02:37.675611,65
sess_acc_010_usr_acc_010_3_7,org_001,acc_010,usr_acc_010_3,2026-02-25T17:54:37.675640,2026-02-25T18:50:37.675640,56
sess_acc_011_usr_acc_011_1_59,org_001,acc_011,usr_acc_011_1,2026-01-04T15:42:37.675666,2026-01-04T17:04:37.675666,82
sess_acc_011_usr_acc_011_1_57,org_001,acc_011,usr_acc_011_1,2026-01-06T12:31:37.675685,2026-01-06T13:39:37.675685,68
sess_acc_011_usr_acc_011_1_56,org_001,acc_011,usr_acc_011_1,2026-01-07T08:53:37.675698,2026-01-07T09:06:37.675698,13
sess_acc_011_usr_acc_011_1_54,org_001,acc_011,usr_acc_011_1,2026-01-09T12:39:37.675716,2026-01-09T14:03:37.675716,84
sess_acc_011_usr_acc_011_1_52,org_001,acc_011,usr_acc_011_1,2026-01-11T15:50:37.675728,2026-01-11T16:54:37.675728,64
sess_acc_011_usr_acc_011_1_51,org_001,acc_011,usr_acc_011_1,2026-01-12T16:16:37.675741,2026-01-12T17:30:37.675741,74
sess_acc_011_usr_acc_011_1_49,org_001,acc_011,usr_acc_011_1,2026-01-14T14:56:37.675756,2026-01-14T15:16:37.675756,20
sess_acc_011_usr_acc_011_1_48,org_001,acc_011,usr_acc_011_1,2026-01-15T08:11:37.675773,2026-01-15T09:27:37.675773,76
sess_acc_011_usr_acc_011_1_47,org_001,acc_011,usr_acc_011_1,2026-01-16T12:45:37.675788,2026-01-16T13:39:37.675788,54
sess_acc_011_usr_acc_011_1_44,org_001,acc_011,usr_acc_011_1,2026-01-19T15:35:37.675807,2026-01-19T16:00:37.675807,25
sess_acc_011_usr_acc_011_1_43,org_001,acc_011,usr_acc_011_1,2026-01-20T17:24:37.675817,2026-01-20T18:47:37.675817,83
sess_acc_011_usr_acc_011_1_42,org_001,acc_011,usr_acc_011_1,2026-01-21T08:08:37.675832,2026-01-21T08:59:37.675832,51
sess_acc_011_usr_acc_011_1_39,org_001,acc_011,usr_acc_011_1,2026-01-24T14:22:37.675849,2026-01-24T15:12:37.675849,50
sess_acc_011_usr_acc_011_1_38,org_001,acc_011,usr_acc_011_1,2026-01-25T18:19:37.675866,2026-01-25T19:39:37.675866,80
sess_acc_011_usr_acc_011_1_37,org_001,acc_011,usr_acc_011_1,2026-01-26T12:07:37.675890,2026-01-26T12:55:37.675890,48
sess_acc_011_usr_acc_011_1_36,org_001,acc_011,usr_acc_011_1,2026-01-27T15:42:37.675903,2026-01-27T16:41:37.675903,59
sess_acc_011_usr_acc_011_1_35,org_001,acc_011,usr_acc_011_1,2026-01-28T13:24:37.675921,2026-01-28T14:42:37.675921,78
sess_acc_011_usr_acc_011_1_34,org_001,acc_011,usr_acc_011_1,2026-01-29T18:13:37.675937,2026-01-29T19:01:37.675937,48
sess_acc_011_usr_acc_011_1_32,org_001,acc_011,usr_acc_011_1,2026-01-31T14:12:37.675955,2026-01-31T15:20:37.675955,68
sess_acc_011_usr_acc_011_1_31,org_001,acc_011,usr_acc_011_1,2026-02-01T12:03:37.675966,2026-02-01T12:46:37.675966,43
sess_acc_011_usr_acc_011_1_29,org_001,acc_011,usr_acc_011_1,2026-02-03T17:21:37.675985,2026-02-03T18:00:37.675985,39
sess_acc_011_usr_acc_011_1_27,org_001,acc_011,usr_acc_011_1,2026-02-05T11:22:37.675996,2026-02-05T11:36:37.675996,14
sess_acc_011_usr_acc_011_1_25,org_001,acc_011,usr_acc_011_1,2026-02-07T14:25:37.676012,2026-02-07T15:02:37.676012,37
sess_acc_011_usr_acc_011_1_23,org_001,acc_011,usr_acc_011_1,2026-02-09T10:36:37.676031,2026-02-09T11:44:37.676031,68
sess_acc_011_usr_acc_011_1_21,org_001,acc_011,usr_acc_011_1,2026-02-11T18:34:37.676045,2026-02-11T19:57:37.676045,83
sess_acc_011_usr_acc_011_1_20,org_001,acc_011,usr_acc_011_1,2026-02-12T13:29:37.676062,2026-02-12T13:52:37.676062,23
sess_acc_011_usr_acc_011_1_18,org_001,acc_011,usr_acc_011_1,2026-02-14T14:26:37.676076,2026-02-14T15:11:37.676076,45
sess_acc_011_usr_acc_011_1_17,org_001,acc_011,usr_acc_011_1,2026-02-15T14:17:37.676086,2026-02-15T14:58:37.676086,41
sess_acc_011_usr_acc_011_1_15,org_001,acc_011,usr_acc_011_1,2026-02-17T09:09:37.676099,2026-02-17T09:38:37.676099,29
sess_acc_011_usr_acc_011_1_13,org_001,acc_011,usr_acc_011_1,2026-02-19T15:35:37.676111,2026-02-19T16:35:37.676111,60
sess_acc_011_usr_acc_011_1_12,org_001,acc_011,usr_acc_011_1,2026-02-20T08:16:37.676127,2026-02-20T08:56:37.676127,40
sess_acc_011_usr_acc_011_1_10,org_001,acc_011,usr_acc_011_1,2026-02-22T08:03:37.676142,2026-02-22T08:18:37.676142,15
sess_acc_011_usr_acc_011_1_8,org_001,acc_011,usr_acc_011_1,2026-02-24T13:42:37.676158,2026-02-24T15:11:37.676158,89
sess_acc_011_usr_acc_011_1_5,org_001,acc_011,usr_acc_011_1,2026-02-27T09:36:37.676171,2026-02-27T10:45:37.676171,69
sess_acc_011_usr_acc_011_1_3,org_001,acc_011,usr_acc_011_1,2026-03-01T16:16:37.676182,2026-03-01T17:24:37.676182,68
sess_acc_011_usr_acc_011_1_2,org_001,acc_011,usr_acc_011_1,2026-03-02T13:21:37.676192,2026-03-02T14:40:37.676192,79
sess_acc_011_usr_acc_011_1_1,org_001,acc_011,usr_acc_011_1,2026-03-03T09:11:37.676210,2026-03-03T09:43:37.676210,32
sess_acc_011_usr_acc_011_2_59,org_001,acc_011,usr_acc_011_2,2026-01-04T16:23:37.676227,2026-01-04T16:42:37.676227,19
sess_acc_011_usr_acc_011_2_54,org_001,acc_011,usr_acc_011_2,2026-01-09T13:52:37.676247,2026-01-09T14:36:37.676247,44
sess_acc_011_usr_acc_011_2_46,org_001,acc_011,usr_acc_011_2,2026-01-17T16:24:37.676266,2026-01-17T17:08:37.676266,44
sess_acc_011_usr_acc_011_2_43,org_001,acc_011,usr_acc_011_2,2026-01-20T14:59:37.676284,2026-01-20T15:36:37.676284,37
sess_acc_011_usr_acc_011_2_42,org_001,acc_011,usr_acc_011_2,2026-01-21T10:58:37.676299,2026-01-21T11:59:37.676299,61
sess_acc_011_usr_acc_011_2_41,org_001,acc_011,usr_acc_011_2,2026-01-22T09:52:37.676315,2026-01-22T10:59:37.676315,67
sess_acc_011_usr_acc_011_2_40,org_001,acc_011,usr_acc_011_2,2026-01-23T09:52:37.676332,2026-01-23T10:17:37.676332,25
sess_acc_011_usr_acc_011_2_39,org_001,acc_011,usr_acc_011_2,2026-01-24T16:47:37.676346,2026-01-24T17:33:37.676346,46
sess_acc_011_usr_acc_011_2_35,org_001,acc_011,usr_acc_011_2,2026-01-28T14:12:37.676367,2026-01-28T15:37:37.676367,85
sess_acc_011_usr_acc_011_2_34,org_001,acc_011,usr_acc_011_2,2026-01-29T11:33:37.676381,2026-01-29T13:01:37.676381,88
sess_acc_011_usr_acc_011_2_33,org_001,acc_011,usr_acc_011_2,2026-01-30T13:28:37.676394,2026-01-30T14:34:37.676394,66
sess_acc_011_usr_acc_011_2_29,org_001,acc_011,usr_acc_011_2,2026-02-03T14:23:37.676410,2026-02-03T14:51:37.676410,28
sess_acc_011_usr_acc_011_2_22,org_001,acc_011,usr_acc_011_2,2026-02-10T10:03:37.676435,2026-02-10T10:59:37.676435,56
sess_acc_011_usr_acc_011_2_20,org_001,acc_011,usr_acc_011_2,2026-02-12T17:07:37.676456,2026-02-12T17:13:37.676456,6
sess_acc_011_usr_acc_011_2_19,org_001,acc_011,usr_acc_011_2,2026-02-13T11:12:37.676473,2026-02-13T11:51:37.676473,39
sess_acc_011_usr_acc_011_2_18,org_001,acc_011,usr_acc_011_2,2026-02-14T11:38:37.676488,2026-02-14T12:10:37.676488,32
sess_acc_011_usr_acc_011_2_17,org_001,acc_011,usr_acc_011_2,2026-02-15T14:50:37.676502,2026-02-15T15:13:37.676502,23
sess_acc_011_usr_acc_011_2_15,org_001,acc_011,usr_acc_011_2,2026-02-17T15:58:37.676515,2026-02-17T16:34:37.676515,36
sess_acc_011_usr_acc_011_2_14,org_001,acc_011,usr_acc_011_2,2026-02-18T08:30:37.676530,2026-02-18T08:52:37.676530,22
sess_acc_011_usr_acc_011_2_13,org_001,acc_011,usr_acc_011_2,2026-02-19T14:45:37.676545,2026-02-19T15:44:37.676545,59
sess_acc_011_usr_acc_011_2_12,org_001,acc_011,usr_acc_011_2,2026-02-20T13:59:37.676561,2026-02-20T14:34:37.676561,35
sess_acc_011_usr_acc_011_2_9,org_001,acc_011,usr_acc_011_2,2026-02-23T16:39:37.676583,2026-02-23T17:32:37.676583,53
sess_acc_011_usr_acc_011_2_8,org_001,acc_011,usr_acc_011_2,2026-02-24T16:02:37.676598,2026-02-24T17:21:37.676598,79
sess_acc_011_usr_acc_011_2_7,org_001,acc_011,usr_acc_011_2,2026-02-25T13:56:37.676611,2026-02-25T15:00:37.676611,64
sess_acc_011_usr_acc_011_2_5,org_001,acc_011,usr_acc_011_2,2026-02-27T12:07:37.676624,2026-02-27T12:52:37.676624,45
sess_acc_011_usr_acc_011_2_4,org_001,acc_011,usr_acc_011_2,2026-02-28T12:47:37.676636,2026-02-28T13:38:37.676636,51
sess_acc_011_usr_acc_011_2_3,org_001,acc_011,usr_acc_011_2,2026-03-01T14:57:37.676653,2026-03-01T15:23:37.676653,26
sess_acc_011_usr_acc_011_2_2,org_001,acc_011,usr_acc_011_2,2026-03-02T18:40:37.676669,2026-03-02T19:41:37.676669,61
sess_acc_011_usr_acc_011_2_1,org_001,acc_011,usr_acc_011_2,2026-03-03T11:11:37.676680,2026-03-03T11:20:37.676680,9
sess_acc_011_usr_acc_011_3_60,org_001,acc_011,usr_acc_011_3,2026-01-03T15:02:37.676697,2026-01-03T16:03:37.676697,61
sess_acc_011_usr_acc_011_3_59,org_001,acc_011,usr_acc_011_3,2026-01-04T09:54:37.676714,2026-01-04T10:17:37.676714,23
sess_acc_011_usr_acc_011_3_58,org_001,acc_011,usr_acc_011_3,2026-01-05T12:11:37.676730,2026-01-05T12:37:37.676730,26
sess_acc_011_usr_acc_011_3_57,org_001,acc_011,usr_acc_011_3,2026-01-06T08:33:37.676745,2026-01-06T09:51:37.676745,78
sess_acc_011_usr_acc_011_3_56,org_001,acc_011,usr_acc_011_3,2026-01-07T15:43:37.676758,2026-01-07T16:00:37.676758,17
sess_acc_011_usr_acc_011_3_54,org_001,acc_011,usr_acc_011_3,2026-01-09T13:37:37.676773,2026-01-09T13:55:37.676773,18
sess_acc_011_usr_acc_011_3_53,org_001,acc_011,usr_acc_011_3,2026-01-10T18:30:37.676788,2026-01-10T19:33:37.676788,63
sess_acc_011_usr_acc_011_3_52,org_001,acc_011,usr_acc_011_3,2026-01-11T08:41:37.676805,2026-01-11T10:05:37.676805,84
sess_acc_011_usr_acc_011_3_51,org_001,acc_011,usr_acc_011_3,2026-01-12T08:51:37.676824,2026-01-12T10:18:37.676824,87
sess_acc_011_usr_acc_011_3_50,org_001,acc_011,usr_acc_011_3,2026-01-13T17:24:37.676839,2026-01-13T17:40:37.676839,16
sess_acc_011_usr_acc_011_3_49,org_001,acc_011,usr_acc_011_3,2026-01-14T11:10:37.676857,2026-01-14T12:04:37.676857,54
sess_acc_011_usr_acc_011_3_48,org_001,acc_011,usr_acc_011_3,2026-01-15T15:51:37.676876,2026-01-15T16:51:37.676876,60
sess_acc_011_usr_acc_011_3_47,org_001,acc_011,usr_acc_011_3,2026-01-16T09:53:37.676892,2026-01-16T10:45:37.676892,52
sess_acc_011_usr_acc_011_3_45,org_001,acc_011,usr_acc_011_3,2026-01-18T17:38:37.676905,2026-01-18T18:37:37.676905,59
sess_acc_011_usr_acc_011_3_42,org_001,acc_011,usr_acc_011_3,2026-01-21T14:05:37.676918,2026-01-21T14:15:37.676918,10
sess_acc_011_usr_acc_011_3_38,org_001,acc_011,usr_acc_011_3,2026-01-25T18:33:37.676937,2026-01-25T18:48:37.676937,15
sess_acc_011_usr_acc_011_3_36,org_001,acc_011,usr_acc_011_3,2026-01-27T10:08:37.676952,2026-01-27T10:51:37.676952,43
sess_acc_011_usr_acc_011_3_35,org_001,acc_011,usr_acc_011_3,2026-01-28T08:35:37.676967,2026-01-28T08:49:37.676967,14
sess_acc_011_usr_acc_011_3_34,org_001,acc_011,usr_acc_011_3,2026-01-29T14:26:37.676979,2026-01-29T14:43:37.676979,17
sess_acc_011_usr_acc_011_3_33,org_001,acc_011,usr_acc_011_3,2026-01-30T17:05:37.676995,2026-01-30T18:14:37.676995,69
sess_acc_011_usr_acc_011_3_31,org_001,acc_011,usr_acc_011_3,2026-02-01T10:53:37.677017,2026-02-01T11:48:37.677017,55
sess_acc_011_usr_acc_011_3_30,org_001,acc_011,usr_acc_011_3,2026-02-02T12:20:37.677028,2026-02-02T13:40:37.677028,80
sess_acc_011_usr_acc_011_3_29,org_001,acc_011,usr_acc_011_3,2026-02-03T10:13:37.677045,2026-02-03T10:41:37.677045,28
sess_acc_011_usr_acc_011_3_27,org_001,acc_011,usr_acc_011_3,2026-02-05T18:06:37.677059,2026-02-05T19:06:37.677059,60
sess_acc_011_usr_acc_011_3_26,org_001,acc_011,usr_acc_011_3,2026-02-06T08:10:37.677070,2026-02-06T09:38:37.677070,88
sess_acc_011_usr_acc_011_3_23,org_001,acc_011,usr_acc_011_3,2026-02-09T17:52:37.677090,2026-02-09T19:15:37.677090,83
sess_acc_011_usr_acc_011_3_20,org_001,acc_011,usr_acc_011_3,2026-02-12T10:00:37.677107,2026-02-12T10:29:37.677107,29
sess_acc_011_usr_acc_011_3_18,org_001,acc_011,usr_acc_011_3,2026-02-14T08:13:37.677126,2026-02-14T09:19:37.677126,66
sess_acc_011_usr_acc_011_3_17,org_001,acc_011,usr_acc_011_3,2026-02-15T18:54:37.677139,2026-02-15T20:07:37.677139,73
sess_acc_011_usr_acc_011_3_15,org_001,acc_011,usr_acc_011_3,2026-02-17T14:01:37.677155,2026-02-17T14:20:37.677155,19
sess_acc_011_usr_acc_011_3_12,org_001,acc_011,usr_acc_011_3,2026-02-20T15:37:37.677174,2026-02-20T16:13:37.677174,36
sess_acc_011_usr_acc_011_3_10,org_001,acc_011,usr_acc_011_3,2026-02-22T13:00:37.677188,2026-02-22T13:18:37.677188,18
sess_acc_011_usr_acc_011_3_9,org_001,acc_011,usr_acc_011_3,2026-02-23T16:18:37.677204,2026-02-23T16:27:37.677204,9
sess_acc_011_usr_acc_011_3_4,org_001,acc_011,usr_acc_011_3,2026-02-28T08:33:37.677226,2026-02-28T08:40:37.677226,7
sess_acc_011_usr_acc_011_3_3,org_001,acc_011,usr_acc_011_3,2026-03-01T18:26:37.677245,2026-03-01T19:31:37.677245,65
sess_acc_012_usr_acc_012_1_60,org_001,acc_012,usr_acc_012_1,2026-01-03T10:18:37.677265,2026-01-03T10:47:37.677265,29
sess_acc_012_usr_acc_012_1_59,org_001,acc_012,usr_acc_012_1,2026-01-04T18:21:37.677282,2026-01-04T19:43:37.677282,82
sess_acc_012_usr_acc_012_1_58,org_001,acc_012,usr_acc_012_1,2026-01-05T14:53:37.677299,2026-01-05T16:21:37.677299,88
sess_acc_012_usr_acc_012_1_57,org_001,acc_012,usr_acc_012_1,2026-01-06T09:42:37.677318,2026-01-06T10:48:37.677318,66
sess_acc_012_usr_acc_012_1_56,org_001,acc_012,usr_acc_012_1,2026-01-07T15:06:37.677335,2026-01-07T16:04:37.677335,58
sess_acc_012_usr_acc_012_1_55,org_001,acc_012,usr_acc_012_1,2026-01-08T08:22:37.677353,2026-01-08T09:00:37.677353,38
sess_acc_012_usr_acc_012_1_52,org_001,acc_012,usr_acc_012_1,2026-01-11T09:21:37.677370,2026-01-11T10:21:37.677370,60
sess_acc_012_usr_acc_012_1_51,org_001,acc_012,usr_acc_012_1,2026-01-12T16:14:37.677382,2026-01-12T17:21:37.677382,67
sess_acc_012_usr_acc_012_1_49,org_001,acc_012,usr_acc_012_1,2026-01-14T10:54:37.677398,2026-01-14T12:04:37.677398,70
sess_acc_012_usr_acc_012_1_48,org_001,acc_012,usr_acc_012_1,2026-01-15T15:51:37.677409,2026-01-15T16:54:37.677409,63
sess_acc_012_usr_acc_012_1_44,org_001,acc_012,usr_acc_012_1,2026-01-19T16:02:37.677425,2026-01-19T17:11:37.677425,69
sess_acc_012_usr_acc_012_1_40,org_001,acc_012,usr_acc_012_1,2026-01-23T12:45:37.677439,2026-01-23T13:46:37.677439,61
sess_acc_012_usr_acc_012_1_39,org_001,acc_012,usr_acc_012_1,2026-01-24T10:07:37.677455,2026-01-24T10:37:37.677455,30
sess_acc_012_usr_acc_012_1_38,org_001,acc_012,usr_acc_012_1,2026-01-25T16:10:37.677474,2026-01-25T16:25:37.677474,15
sess_acc_012_usr_acc_012_1_37,org_001,acc_012,usr_acc_012_1,2026-01-26T18:15:37.677489,2026-01-26T18:39:37.677489,24
sess_acc_012_usr_acc_012_1_33,org_001,acc_012,usr_acc_012_1,2026-01-30T18:23:37.677514,2026-01-30T18:31:37.677514,8
sess_acc_012_usr_acc_012_1_31,org_001,acc_012,usr_acc_012_1,2026-02-01T13:25:37.677532,2026-02-01T13:51:37.677532,26
sess_acc_012_usr_acc_012_1_29,org_001,acc_012,usr_acc_012_1,2026-02-03T17:03:37.677550,2026-02-03T18:28:37.677550,85
sess_acc_012_usr_acc_012_1_25,org_001,acc_012,usr_acc_012_1,2026-02-07T13:00:37.677569,2026-02-07T13:40:37.677569,40
sess_acc_012_usr_acc_012_1_24,org_001,acc_012,usr_acc_012_1,2026-02-08T11:56:37.677581,2026-02-08T13:10:37.677581,74
sess_acc_012_usr_acc_012_1_21,org_001,acc_012,usr_acc_012_1,2026-02-11T16:21:37.677604,2026-02-11T17:15:37.677604,54
sess_acc_012_usr_acc_012_1_20,org_001,acc_012,usr_acc_012_1,2026-02-12T09:32:37.677618,2026-02-12T10:47:37.677618,75
sess_acc_012_usr_acc_012_1_19,org_001,acc_012,usr_acc_012_1,2026-02-13T08:56:37.677633,2026-02-13T10:10:37.677633,74
sess_acc_012_usr_acc_012_1_18,org_001,acc_012,usr_acc_012_1,2026-02-14T16:07:37.677650,2026-02-14T16:19:37.677650,12
sess_acc_012_usr_acc_012_1_17,org_001,acc_012,usr_acc_012_1,2026-02-15T08:48:37.677666,2026-02-15T10:16:37.677666,88
sess_acc_012_usr_acc_012_1_16,org_001,acc_012,usr_acc_012_1,2026-02-16T08:29:37.677676,2026-02-16T09:17:37.677676,48
sess_acc_012_usr_acc_012_1_15,org_001,acc_012,usr_acc_012_1,2026-02-17T18:42:37.677688,2026-02-17T19:55:37.677688,73
sess_acc_012_usr_acc_012_1_14,org_001,acc_012,usr_acc_012_1,2026-02-18T17:43:37.677701,2026-02-18T18:05:37.677701,22
sess_acc_012_usr_acc_012_1_13,org_001,acc_012,usr_acc_012_1,2026-02-19T17:12:37.677717,2026-02-19T18:03:37.677717,51
sess_acc_012_usr_acc_012_1_11,org_001,acc_012,usr_acc_012_1,2026-02-21T08:27:37.677737,2026-02-21T08:48:37.677737,21
sess_acc_012_usr_acc_012_1_9,org_001,acc_012,usr_acc_012_1,2026-02-23T16:33:37.677758,2026-02-23T17:28:37.677758,55
sess_acc_012_usr_acc_012_1_8,org_001,acc_012,usr_acc_012_1,2026-02-24T15:44:37.677772,2026-02-24T16:51:37.677772,67
sess_acc_012_usr_acc_012_1_7,org_001,acc_012,usr_acc_012_1,2026-02-25T15:08:37.677791,2026-02-25T16:18:37.677791,70
sess_acc_012_usr_acc_012_1_6,org_001,acc_012,usr_acc_012_1,2026-02-26T15:02:37.677801,2026-02-26T15:27:37.677801,25
sess_acc_012_usr_acc_012_1_5,org_001,acc_012,usr_acc_012_1,2026-02-27T13:36:37.677816,2026-02-27T14:18:37.677816,42
sess_acc_012_usr_acc_012_1_4,org_001,acc_012,usr_acc_012_1,2026-02-28T13:19:37.677829,2026-02-28T14:11:37.677829,52
